	source_intensity	horizontal_distance	vertical_distance	felt_damage	insulation
100479	5965473.444	474.6385395	728.7597076	1	0.001131308
100480	0.04651994	101.0628438	606.5344864	0	0.757251621
100481	13.50166516	431.3420501	551.6702909	0	0.103343342
100482	7.90E-05	616.2224184	784.7125342	0	0.785566965
100483	6940062.297	736.9678322	671.1572558	1	0.773768158
100484	4.30E+18	517.3232318	603.2484862	1	0.129708045
100485	1206.932785	570.6727719	293.7736524	1	0.564410785
100486	1.12992E+12	794.5509072	747.5043391	1	0.730245741
100487	37248546.55	606.393386	491.3891781	1	0.587996787
100488	0.001884729	128.5972591	842.9814846	0	0.032968491
100489	3.51E-06	231.3111106	654.0976482	0	0.20399971
100490	6.57E-06	485.8489958	608.0375665	1	0.511275141
100491	109.9397366	530.9313542	386.4347193	1	0.677608538
100492	443740.8169	916.3893868	317.5596381	1	0.298491065
100493	862444.0665	765.346378	394.0738723	1	0.409972431
100494	5.35E-06	365.0990402	613.4069689	1	0.852613114
100495	27419471325	529.7198702	455.9899115	0	0.674376069
100496	0.001308021	457.4941069	620.1814207	0	0.032916923
100497	334.4316219	963.8849956	576.9158643	1	0.674736029
100498	0.000243481	200.6759736	683.4874296	1	0.365156478
100499	1.86E-05	535.4215582	709.3429415	0	0.461810184
100500	1.97E-05	347.7895712	314.1285715	1	0.719131738
100501	3229362.294	343.2080578	598.4043744	0	0.048415184
100502	18.71404043	744.6964294	395.7837741	1	0.468053396
100503	3.65E-07	230.2535864	108.9796072	1	0.053245937
100504	0.000215632	380.4747672	404.862333	0	0.014756642
100505	6.5045E+11	574.3327957	324.8456947	0	0.679708187
100506	107588834.8	734.6191176	537.9735138	1	0.921850642
100507	1264500.264	751.2092745	658.1941352	0	0.104446638
100508	1.49E+17	803.1938683	240.8021047	1	0.548074051
100509	3.40491E+12	635.4769091	415.1952351	1	0.973947251
100510	12.04661934	320.8715289	318.1109624	0	0.161986499
100511	0.00231345	738.9706683	561.2207355	1	0.22511288
100512	4.14E+20	485.4996587	546.9244683	1	0.220366446
100513	39348514474	944.0889084	484.1023199	0	0.204104309
100514	0.002314436	669.0869639	669.5259184	1	0.930678464
100515	0.000189613	584.4241792	528.3446388	1	0.35695248
100516	1664.797884	502.6656202	701.3327533	0	0.01249846
100517	9.31E-05	291.5969368	812.5055863	1	0.277442265
100518	0.004801187	441.6150477	649.688096	0	0.948629478
100519	3.50825E+11	769.426065	643.3355032	0	0.970877085
100520	412862854	495.957421	497.5458789	0	0.748772782
100521	722.2608325	450.401763	136.3360096	1	0.532124301
100522	666924.528	350.5988514	623.3196446	0	0.92474567
100523	4.23E-05	665.9296234	724.5493521	0	0.378211892
100524	0.000126092	670.0993355	415.2331518	0	0.284530353
100525	0.340531166	462.9866778	607.5461501	1	0.143374531
100526	728397670.3	746.8051988	587.2925596	0	0.249382786
100527	45.44604123	553.6650475	591.9611832	1	0.806182531
100528	2394637.537	32.25519512	601.4706203	1	0.417704509
100529	72.76629349	803.6072313	757.9927254	1	0.473526717
100530	0.000102967	675.369555	378.3181807	1	0.141344277
100531	3072.195836	273.9817829	773.6841595	1	0.870862792
100532	0.024869319	339.8724691	694.8785894	0	0.248808579
100533	4630283806	823.7325326	630.4655548	0	0.640853715
100534	0.005682018	136.8490134	482.2795229	0	0.771712197
100535	8.16289E+12	544.2155195	731.2712821	1	0.958481262
100536	1.69E-05	372.4922301	407.5646311	1	0.729596058
100537	0.161121605	785.6261104	244.3890135	0	0.892328902
100538	0.001182848	83.27763215	517.7523677	0	0.63725534
100539	1209219255	491.8071902	836.6642288	1	0.556069106
100540	6.26E-06	613.8250617	700.3908901	1	0.4878443
100541	0.001148981	368.3083136	548.6113603	0	0.301828533
100542	505269311	393.2436122	321.36149	1	0.547230597
100543	0.003995459	888.7970892	195.3979546	1	0.226471295
100544	7.141328508	552.7207237	746.2088604	1	0.215389845
100545	555681.7786	719.7889635	459.9049294	1	0.169338732
100546	2475.011769	368.409958	208.0821267	1	0.749714417
100547	999.1183646	649.9799907	602.1521461	1	0.031645413
100548	0.000423384	511.4062843	246.6539426	1	0.185882379
100549	0.033244872	657.5515306	709.1515542	1	0.074216361
100550	19955.64195	163.675606	562.2260071	0	0.526146501
100551	0.138883279	212.4928904	755.5625142	0	0.864960188
100552	1343.103419	489.6456319	529.7451597	0	0.799822303
100553	6.205913665	671.4034554	570.9276058	1	0.186801083
100554	9.502376682	500.0025523	481.2857746	1	0.393335962
100555	128127.6452	382.4446792	508.8022907	1	0.492933536
100556	1990733.303	462.8178358	676.9786899	0	0.657914781
100557	1.030019663	627.7595985	909.7677693	0	0.250142159
100558	2477.62852	405.0009489	390.3467843	1	0.50682126
100559	0.000873147	789.476655	555.4431389	1	0.978259779
100560	8.38079E+11	103.4284768	805.1757368	0	0.971084588
100561	0.027374503	461.8727715	312.7670231	1	0.557808096
100562	75004642299	539.475841	596.3192991	0	0.534064449
100563	0.705859441	318.8182694	218.2158199	0	0.533502481
100564	7.78E-06	392.9972754	557.0805143	1	0.7510794
100565	0.337370939	657.7923981	409.6760522	0	0.831708286
100566	7.86E-08	196.6985701	-191.6192081	0	0.875049508
100567	0.149299905	428.5331943	589.3412328	1	0.379825953
100568	1.01E-06	494.0912088	611.1170976	0	0.505587245
100569	0.273174819	594.8771671	300.6500393	1	0.579154301
100570	1015441156	511.072998	1041.954881	0	0.787617143
100571	6.30881E+11	468.8669192	382.1057305	0	0.387320898
100572	0.000119168	195.4303678	337.9049309	0	0.033291904
100573	1974283.472	307.7210781	368.6745598	1	0.156968587
100574	5.82003E+12	673.3054217	534.9627732	1	0.332680456
100575	8.43E-06	589.1151066	391.385518	0	0.737174011
100576	0.030671188	352.4374033	118.2314903	1	0.611506741
100577	0.001110518	765.4373044	964.1363091	1	0.144067262
100578	9.022062548	688.3666061	419.6357774	1	0.406612036
100579	375.4115468	324.0776294	686.6311722	1	0.721343551
100580	16510997141	450.9920945	1041.135867	1	0.36085727
100581	361.2664592	198.5909043	403.0497609	1	0.395064176
100582	10.92699978	399.5575393	498.167144	0	0.272998154
100583	5621.920869	752.9853229	366.5222572	1	0.262349361
100584	4290555.133	616.8042902	706.3142182	1	0.708662783
100585	2401844705	356.4277615	361.8153101	0	0.334268476
100586	4.08959E+13	707.801358	372.1412534	1	0.528607451
100587	15220.12822	497.9821459	546.7202517	1	0.944654682
100588	0.000819641	610.9721636	602.6250887	0	0.393311632
100589	267.4763275	372.5446012	432.5255367	1	0.597380111
100590	5635.625955	159.4118772	403.9729413	1	0.894031459
100591	316.0884641	295.5773664	263.454557	1	0.268941405
100592	0.004272455	130.2683502	706.1825669	1	0.588213795
100593	23628178703	693.5989125	412.5184231	1	0.119151
100594	0.032315417	805.8529912	434.2220623	0	0.570116272
100595	4.214681586	575.4616276	841.780511	1	0.837479954
100596	9.96E-06	423.7792932	675.3200169	0	0.809897411
100597	175085002.7	719.8244533	308.0180314	0	0.219267446
100598	3.02E+17	532.401793	219.3174829	0	0.321198266
100599	18972749896	373.6989643	674.8951001	1	0.516978123
100600	2.17E-06	544.5637215	559.8754478	0	0.125318118
100601	1.02E-05	366.7979216	486.708563	0	0.372738607
100602	0.011782418	632.1674955	576.7072706	0	0.682152244
100603	1900.520486	82.78441002	549.4863291	1	0.257622974
100604	34467.41683	505.6351492	108.7536688	1	0.070960149
100605	0.000160631	617.1684746	454.6886177	1	0.257439209
100606	0.001172156	543.3558115	475.1105408	1	0.960383389
100607	1.594892384	519.3390627	45.13981414	1	0.142490103
100608	0.011795832	47.6743616	17.94355321	0	0.518726226
100609	4.74E-05	258.3499483	429.1787348	0	0.914547224
100610	0.000116516	698.3233829	200.6721637	1	0.7607301
100611	4.25E+17	267.6582408	142.1207358	1	0.798551599
100612	4116703.845	858.0726349	737.7644766	1	0.370631572
100613	26.45922273	527.216956	1043.393015	0	0.915891562
100614	1120.646828	764.6956747	397.7531611	1	0.251571101
100615	0.000617601	317.8342238	127.0514245	0	0.579954899
100616	127170837.9	176.9094363	431.6819469	1	0.517466178
100617	0.140302493	463.5440311	532.0481081	0	0.558884822
100618	1.21E-06	316.9674748	416.1494843	0	0.754562413
100619	4.04685E+13	663.6140812	559.1840677	1	0.243206766
100620	3.82E-05	730.9519885	658.5200047	1	0.119476364
100621	7.11E+16	949.9532645	137.8595511	0	0.177621087
100622	264572393.8	817.4706255	801.1159019	0	0.59887801
100623	1803774.873	434.4557983	515.3227776	0	0.357181608
100624	2.28E-06	716.1369	801.0313492	0	0.564140497
100625	1.76035E+12	624.14693	361.1007084	1	0.752257259
100626	1.01E+19	545.4432186	270.2002365	1	0.387905658
100627	1.11E-07	163.6227762	245.9962014	0	0.812037831
100628	4.368119579	470.2087735	587.3803215	0	0.591121072
100629	3.60E-06	701.1246514	337.3104629	1	0.419666891
100630	0.025307002	224.0017159	507.4224596	0	0.612724455
100631	1.205213264	565.042384	638.2507052	0	0.826068449
100632	1.16318E+11	290.7093913	792.0058666	1	0.47886685
100633	0.000759799	642.666795	295.8632023	1	0.590645145
100634	3432068.628	328.0103913	571.662815	0	0.379346478
100635	6103806.093	528.7647351	332.647554	0	0.742665819
100636	4.61E-06	776.1928297	699.1047771	0	0.5020238
100637	35.49542904	591.6488985	626.5950359	0	0.855147574
100638	0.001266708	780.3652692	439.6195958	0	0.158582589
100639	104.254665	358.3266741	520.4237735	0	0.411156086
100640	1.77569E+15	739.7438286	451.8517667	1	0.178820239
100641	2.02E-06	249.4098286	400.3449207	0	0.819226985
100642	3125.019725	739.5420897	194.4909889	1	0.932517202
100643	2.93E-06	742.721811	437.7907558	0	0.529678433
100644	3686389.531	384.678706	520.2937051	1	0.405091378
100645	5052.608105	557.0380402	555.5964622	0	0.971558876
100646	253680.5954	141.9281065	505.6659055	0	0.389130024
100647	0.003396262	483.7994381	862.4825643	0	0.630399054
100648	1.08E-05	708.5252508	667.9876478	0	0.364933503
100649	0.018655788	470.2002657	699.2932717	1	0.181698768
100650	25.08111703	714.5870434	404.1705534	1	0.435593973
100651	259101.5818	588.2665661	649.089027	0	0.085226512
100652	18522.14611	496.0557048	625.1377247	0	0.413830365
100653	4228736.099	306.3941347	556.4511439	0	0.732726226
100654	0.002588772	571.4094841	758.5008176	1	0.36288412
100655	2.059473497	338.6493964	473.7101207	1	0.834557699
100656	6913.588698	137.0519315	734.1179675	1	0.420231452
100657	1.15086419	357.4444727	506.5557487	0	0.160362064
100658	2.58592E+14	822.9572724	206.3003996	0	0.322303624
100659	339.2930802	363.4724619	550.0451435	1	0.735688853
100660	2.17E+16	438.1944774	687.5913926	1	0.053370335
100661	53657.99995	824.8993722	498.8120647	0	0.713485685
100662	488401864.3	568.3837484	426.2327545	0	0.958495238
100663	6296976.432	853.2914588	419.407023	1	0.243289353
100664	25625546.59	434.1745184	514.8259214	0	0.651146902
100665	7636.05959	688.9125824	603.230541	0	0.797991654
100666	28943743.91	447.4868626	409.0277859	0	0.748511574
100667	0.003061714	614.5448668	497.287497	1	0.380891389
100668	2.55646E+11	778.6432371	314.7712692	0	0.117681123
100669	6.85061E+12	428.1684583	508.6615948	0	0.068989262
100670	1770.05915	246.6759157	16.499226	1	0.261174717
100671	0.033635907	711.1071486	164.8086037	1	0.899564895
100672	6.47E-06	404.3741511	141.1375244	1	0.82985949
100673	12725.05015	474.4308937	553.14598	0	0.833597041
100674	17.770609	496.6640349	733.034013	0	0.185298179
100675	0.00029916	426.7897872	692.7645917	0	0.260495392
100676	3.35E-07	102.8568154	493.3175127	1	0.385331737
100677	1.98E-06	778.4536186	449.2645706	0	0.685692937
100678	55.74449552	422.0117015	653.9444359	1	0.140771846
100679	106465.2131	542.5168869	710.4393293	1	0.701390507
100680	127141.0154	658.858339	211.7387243	1	0.87740846
100681	1.87E+25	409.9029997	583.7573424	1	0.29904698
100682	2143374.499	206.7495478	437.4681012	1	0.533818197
100683	2771103666	477.9367555	410.3773678	0	0.77153701
100684	6.939999643	384.0438434	226.5678157	0	0.470010172
100685	0.00015401	140.5171875	401.2647375	0	0.317307022
100686	0.015409669	711.2206218	453.2230815	0	0.661996081
100687	2.36904E+14	209.442926	487.0051098	0	0.278525906
100688	9.63E-06	395.664543	565.6996816	0	0.680476032
100689	104.4870389	588.2913244	665.9473189	0	0.825355998
100690	17.6533274	89.8045289	481.8272952	0	0.80508723
100691	5.78695E+12	287.6091117	626.4215326	1	0.640648341
100692	66087.68462	237.6485011	335.6856316	1	0.724037529
100693	665261.3604	656.9162251	352.6607704	1	0.131946046
100694	2.779561122	647.7599675	818.0497624	0	0.816313308
100695	891.9737372	692.5909454	43.27401204	1	0.61169361
100696	0.028161413	388.5466414	786.827506	0	0.047633165
100697	11.93614285	489.3905829	549.7485438	0	0.875612485
100698	474.5104127	694.6840377	527.5818205	1	0.366681172
100699	0.000173422	385.5373648	741.0349052	1	0.57610955
100700	0.001036456	780.0493413	554.1346411	1	0.393921636
100701	3839268.995	378.4770762	265.0158413	0	0.348812042
100702	0.084337412	709.0660214	401.5930295	1	0.231443293
100703	17.33579761	765.2131173	216.7287841	0	0.392636343
100704	0.176478269	700.2625676	262.7596427	0	0.214351821
100705	0.452711977	662.9156409	673.9427973	1	0.234497024
100706	5438643.766	731.7506316	438.0940887	1	0.926969966
100707	8276.336576	583.5397038	882.8264753	1	0.116788239
100708	0.006710343	249.6735015	438.4943271	0	0.877317281
100709	0.00087341	340.53867	427.5853145	1	0.137194023
100710	0.888410128	355.4638411	752.3812256	1	0.74551064
100711	11967.27152	441.3256866	733.6169591	1	0.471355346
100712	4866.164508	347.7198039	480.232987	1	0.755970377
100713	378879.1163	743.9535365	471.5020399	1	0.30752071
100714	24049924.11	143.405733	710.3627935	1	0.795234225
100715	64.45821415	340.0441967	413.4634644	1	0.294609523
100716	1.26833E+14	224.0982699	635.8378951	1	0.153171102
100717	1934642.575	205.7612492	790.0261101	0	0.978958087
100718	2.73E-05	549.911974	151.3979792	0	0.364097299
100719	5292.284254	262.9140617	668.6263107	1	0.880877153
100720	266106.5479	526.2589517	733.5249089	0	0.017594231
100721	14016753.16	716.4422452	611.1938172	0	0.636552587
100722	0.010275993	459.2643597	555.9971474	1	0.700750998
100723	10.34595434	639.2880185	576.4482942	0	0.531615688
100724	1.02235E+12	591.327835	289.9289859	1	0.817926008
100725	6.119675016	570.4274311	860.5100305	0	0.581729509
100726	136.6854099	858.8577968	253.7791063	1	0.973046761
100727	0.076380792	360.9539321	391.2978702	1	0.952773439
100728	1603365.557	279.6899337	245.2538064	0	0.729928725
100729	3.02E-06	859.6767307	402.9219568	0	0.457026187
100730	8.41E-07	414.6345582	165.1881295	1	0.100488371
100731	0.237852883	453.9316712	595.269217	1	0.880208852
100732	84.35474952	504.2468732	416.7970089	1	0.408989983
100733	0.001015856	826.7555288	222.6792391	1	0.490429967
100734	0.025064832	463.2360483	490.3133971	0	0.863672847
100735	10021712.22	129.8745141	492.724237	0	0.432146545
100736	15.32383177	453.8138451	414.618731	0	0.322334049
100737	0.004186178	769.5048478	641.7494729	1	0.329182509
100738	16464317349	438.0238949	678.1473569	0	0.929045117
100739	1.820413802	674.9777426	971.5868321	0	0.824745757
100740	4.24E-06	773.7237202	522.878648	1	0.241103411
100741	0.340959443	265.9132508	453.7198746	1	0.322443114
100742	0.000162603	373.2906178	677.8531329	0	0.901918112
100743	11.11194725	454.7804898	301.1209282	0	0.279694313
100744	128414.1484	448.0028664	334.9773979	0	0.994495382
100745	0.000842534	632.1541534	361.0642266	0	0.759703358
100746	0.066176313	415.1202227	500.1463692	1	0.064072536
100747	0.000227328	352.6773784	271.5866071	0	0.198052347
100748	7395290.568	444.1121639	802.7999208	0	0.410877118
100749	0.16972828	232.7806452	557.0386828	1	0.767466495
100750	0.0003497	303.9991536	411.0995043	1	0.031710979
100751	282.922028	667.641701	537.9941988	0	0.998190054
100752	0.049213496	436.7432706	7.207330248	0	0.057425439
100753	2.135488829	679.0047844	541.9307762	0	0.860630242
100754	1.09E-05	427.7508781	437.1280912	0	0.701415634
100755	942729.985	663.4597979	464.2431168	0	0.150768967
100756	0.023194485	710.284951	533.0874302	0	0.849295111
100757	0.124177542	443.4715441	667.9683156	1	0.587873962
100758	958.070809	861.6432043	673.584531	1	0.712529473
100759	1.20E+16	634.3663078	578.9774533	1	0.824333491
100760	22304084.41	539.5336862	311.1091425	1	0.464303198
100761	0.000197097	506.950911	643.2373364	0	0.235028892
100762	3.90E-05	502.6008581	484.7556381	1	0.386852794
100763	3081.62234	532.1617488	287.7492897	1	0.315097544
100764	0.000607209	388.3389416	571.9279406	0	0.163929909
100765	0.120911013	98.48750462	439.8675652	0	0.037972298
100766	0.771359767	674.4442348	349.6544166	0	0.676349429
100767	1.712964223	571.3405775	206.1248892	0	0.313277478
100768	0.63395858	601.7657127	683.3955684	0	0.550595994
100769	0.002198665	492.9505647	159.2674838	0	0.338587526
100770	148.2867751	163.318723	606.6971367	0	0.481738327
100771	367.6090831	393.1137945	561.7889407	1	0.422188416
100772	1165154.565	758.1367127	513.5069077	1	0.168035868
100773	4.74E-07	261.7166161	327.6611121	1	0.160439118
100774	9916535.213	932.3186492	609.064944	1	0.053381773
100775	657.9867266	146.5604734	285.58907	1	0.285724555
100776	147.4012888	645.3871949	398.4351531	0	0.178032267
100777	467.8590105	528.2285346	583.7962708	0	0.621108535
100778	5915749.465	522.2075117	507.2171501	1	0.43563054
100779	100837.0975	506.6793834	101.9478756	1	0.288863609
100780	0.013065725	451.9490794	624.3417107	1	0.699474567
100781	1.20701E+11	679.3731304	524.6965758	1	0.307274337
100782	202135.4447	302.5679523	591.9209893	1	0.712013038
100783	6.09E-07	592.9028397	433.2831797	1	0.937467407
100784	0.349495463	387.0711392	527.2962944	1	0.385836983
100785	1.95E-05	572.1735127	438.83625	1	0.240095934
100786	40787745018	403.5991683	632.8958446	1	0.552217181
100787	1.926813759	612.1251702	211.1905519	0	0.728185945
100788	23595999.05	270.8599191	927.3746831	0	0.224094848
100789	2.21E+16	443.6854609	477.0904467	1	0.003057942
100790	3.39E-06	478.0029414	86.56627208	0	0.546811661
100791	3.66E-05	1014.274103	503.6147666	1	0.861875701
100792	27.14952804	589.6917028	899.4480761	0	0.628706807
100793	2696.389779	478.138415	515.7814492	1	0.303039446
100794	12867459.3	593.1124044	611.4831674	0	0.105681189
100795	9.96E-07	377.8730157	383.4275225	0	0.413974839
100796	0.00025157	741.414753	451.3426768	0	0.501597062
100797	3.66451E+11	591.3442989	398.6516367	1	0.20236623
100798	18482.62741	655.8362181	323.2981166	0	0.946916769
100799	3702.681989	545.7489014	465.3031976	1	0.375311115
100800	0.009891482	616.8483378	545.2072708	1	0.58343089
100801	1.82917E+11	574.2319855	668.5952919	0	0.528144003
100802	903545824.9	439.5143943	345.6168602	0	0.673181225
